3846	641	
3866	771	
3886	404	
3906	414	
3926	416	
3946	643	
3966	497	
3986	763	
4006	805	
4015	804	
4016	483	
4017	440	
4026	670	
4033	390	
4034	384	
4046	762	
4066	794	
4086	783	
4106	805	
4126	826	
4146	853	
4166	793	
4186	803	
4206	641	
4226	786	
4246	784	
4251	786	
4266	414	
4286	392	
4306	508	
4326	703	
4330	647	
4346	773	
4366	782	
4386	795	
4401	374	
4406	400	
4426	400	
4446	405	
4466	837	
4486	838	
4506	790	
4526	750	
4546	773	
4566	801	
4586	465	
4606	371	
4626	847	
4646	804	
4666	800	
4686	775	
4706	734	
4726	545	
4746	784	
4766	298	
4786	398	
4806	403	
4826	614	
4831	561	
4846	558	
4866	776	
4886	590	
4906	751	
4926	397	
4946	775	
4948	408	
4966	446	
4986	774	
5006	476	
5026	919	
5046	845	
5066	484	
5086	418	
5106	456	
5126	422	
5136	536	
5146	465	
5166	698	
5186	760	
5206	766	
5226	755	
5246	882	
5257	464	
5266	455	
5286	445	
5306	425	
5326	402	
5346	898	
5366	979	
5386	809	
5406	764	
5426	331	
5446	414	
5466	380	
5486	612	
5506	474	
5526	883	
5546	667	
5566	782	
5586	402	
5606	397	
5626	426	
5646	363	
5666	810	
5686	754	
5706	908	
5726	819	
5746	776	
5766	516	
5780	738	
5786	371	
5801	366	
5806	774	
5826	478	
5846	820	
5866	697	
5886	801	
5891	823	
5906	770	
5926	398	
5946	860	
5966	401	
5986	302	
6006	428	
6026	374	
6046	823	
6066	484	
6086	461	
6106	774	
6126	748	
6146	646	
6166	736	
6186	749	
6206	353	
6226	801	
6246	799	
6266	804	
6286	791	
6306	715	
6326	787	
6346	401	
6366	741	
6386	796	
6406	582	
6426	615	
6446	550	
6466	810	
6486	381	
6506	391	
6526	392	
6546	496	
6566	1041	
6586	830	
6606	414	
6626	690	
6646	399	
6666	375	
6686	414	
6706	787	
6726	536	
6740	834	
6746	739	
6766	724	
6781	1324	
6786	401	
6806	792	
6826	392	
6846	383	
6866	632	
6886	386	
6906	658	
6926	978	
6946	705	
6966	657	
6986	789	
7001	803	
7006	392	
7026	581	
7046	408	
7066	758	
7086	427	
7106	774	
7126	778	
7146	792	
7166	778	
7186	689	
7206	795	
7226	575	
7246	690	
7266	563	
7286	827	
7306	561	
7326	660	
7346	387	
7366	364	
7386	484	
7406	819	
7426	640	
7446	478	
7466	760	
7486	647	
7506	667	
7526	374	
7546	587	
7551	573	
7566	799	
7586	738	
7591	644	
7606	629	
7611	502	
7626	742	
7646	680	
7666	551	
7686	780	
7706	659	
7726	914	
7746	410	
7766	625	
7786	529	
7806	798	
7826	409	
7846	794	
7866	418	
7886	397	
7906	409	
7926	472	
7946	393	
7966	622	
7986	589	
8006	468	
8026	872	
8046	628	
8066	690	
8086	421	
8106	486	
8126	428	
8146	418	
8166	586	
8186	659	
8206	695	
8226	812	
8246	772	
8266	756	
8286	532	
8306	413	
8326	679	
8346	490	
8361	672	
8366	795	
8386	398	
8406	405	
8426	806	
8446	406	
8466	576	
8486	816	
8490	752	
8506	364	
8526	797	
8546	816	
8551	780	
8566	695	
8586	973	
8601	547	
8606	403	
8626	299	
8646	669	
8666	413	
8686	644	
8706	724	
8726	803	
8746	713	
8766	682	
8786	806	
8806	391	
8820	534	
8826	401	
8846	407	
8866	419	
8886	408	
8906	827	
8926	626	
8946	814	
8966	996	
8986	851	
9006	776	
9026	790	
9034	752	
9035	372	
9036	364	
9046	396	
9066	402	
9086	630	
9106	806	
9126	729	
9146	744	
9166	636	
9186	527	
9196	450	
9206	483	
9226	521	
9246	416	
9266	711	
9286	469	
9306	811	
9311	703	
9326	721	
9346	829	
9366	817	
9386	801	
9406	408	
9426	745	
9446	813	
9466	794	
9486	721	
9506	645	
9526	761	
9546	752	
9566	803	
9586	824	
9588	385	
9591	752	
9606	702	
9611	372	
9626	521	
9631	869	
9644	533	
9646	414	
